"","EUKAP2_00000006","EUKAP2_00000026","EUKAP2_00000031","EUKAP2_00000019","EUKAP2_00000044","EUKAP2_00000005","EUKAP2_00000051","EUKAP2_00000069","EUKAP1_00000108","EUKAP2_00000018","EUKAP2_00000042","EUKAP2_00000002","EUKAP1_00000028","EUKAP2_00000189","EUKAP1_00000034","EUKAP2_00000017","EUKAP1_00000069","EUKAP1_00000305","EUKAP2_00000186","EUKAP1_00000465","EUKAP1_00000536","EUKAP300000541","EUKAP1_00000186","EUKAP1_00000156","EUKAP1_00000177","EUKAP2_00000074","EUKAP1_00001000","EUKAP1_00000225","EUKAP2_00000246","EUKAP2_00000030","EUKAP2_00000022","EUKAP1_00000039","EUKAP2_00000125","EUKAP1_00000676","EUKAP1_00000072","EUKAP2_00000154","EUKAP1_00000459","EUKAP2_00000193","EUKAP1_00000329","EUKAP1_00000033","EUKAP1_00001012","EUKAP2_00000240","EUKAP2_00000191","EUKAP1_00000522","EUKAP2_00000530","EUKAP2_00000095","EUKAP1_00000082","EUKAP1_00000206","EUKAP1_00001406","EUKAP1_00000011","EUKAP1_00001616","EUKAP1_00000092","EUKAP2_00000195","EUKAP300002053","EUKAP1_00001538","EUKAP1_00001949","EUKAP1_00000145","EUKAP1_00000188","EUKAP1_00000560","EUKAP1_00000598","EUKAP1_00000190","EUKAP1_00001516","EUKAP1_00000085","EUKAP2_00000109","EUKAP300000070","EUKAP1_00000101","EUKAP1_00000129","EUKAP1_00000043","EUKAP1_00003304","EUKAP2_00002016","EUKAP1_00000916","EUKAP2_00000670","EUKAP1_00000326","EUKAP1_00001471","EUKAP1_00001769","EUKAP1_00001961","EUKAP1_00001111","EUKAP1_00001411","EUKAP1_00008425","EUKAP2_00010875","EUKAP300005273","EUKAP1_00002420","EUKAP1_00002617","EUKAP1_00000434","EUKAP1_00005382","EUKAP300002647","EUKAP1_00016976","EUKAP2_00000251","EUKAP1_00009728","EUKAP1_00013009","EUKAP2_00006487","EUKAP300006653","EUKAP1_00001258","EUKAP1_00002171","EUKAP2_00001865","EUKAP300002640","EUKAP2_00004825","EUKAP2_00016502","EUKAP2_00003459","EUKAP1_00000128","EUKAP2_00005315","EUKAP2_00001784","EUKAP1_00005518","EUKAP1_00010297","EUKAP2_00002133","EUKAP1_00057446","EUKAP2_00044418","EUKAP300018830","EUKAP300156660","EUKAP300243013","EUKAP300021552","EUKAP300050198","EUKAP1_00392433","EUKAP301198149","EUKAP300118644","EUKAP300121790"
"X_31",0.0548385430177498,0,0.0272496844729991,0,0.0521982166025784,0,0.13960884651635,0.00951792917647361,0.0132228465656855,0.0608508308575021,0,0.00592588911626311,0.00239824056363094,0.026521117391246,0,0,0.00130542426655882,0,0.0161106259247532,0.00765778188081745,0,0,0.00175376267823533,0,4.94054873027898e-05,0,0.000230064782249,0,0,0.00608098947157693,0.00194743135946767,0.00252382871133355,0.00119383382213704,0.00149688639733181,0.00683382860838278,0.0049972636183696,0.000515924786708887,0.00183165773059714,0,0.00962876122037062,0.000296432923816739,0.00307835614951844,0.000294950448324682,0,0.00457303599639091,0.000334277174767972,0.00072263717978484,0,0.000628009389628015,0,0,0.000428180889957511,0.00257642906609039,0,0,0.00140275276567234,0.000519119654162936,0.000167879825130015,0,0,0,0,0,0,0,0,0,0,0,0.0022052616318084,0.000137643542551518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_33",0.142948651205075,0,0.0176746247847463,0,0.164830412281391,0,0.0261436873337372,0.148867195709605,0.0407506265805661,0.0893753180170459,0,0.0350899997540333,0.00120837450650188,0.0146713714807609,0,0,0.00086114070443998,0,0.00815280436217193,0.00342714655652259,0,0,0.00268814398315032,0,0.000226572784402103,0,0.000166262791036202,0,1.50774983414752e-05,0.00333635331904976,0.00526857083872644,0.00579968884770186,0.00377622675034438,0.000559180428330501,0.00424243930201818,0.00243071867628931,0.000528327905871594,0.00276291601093773,3.02370585389453e-05,0,0.000936117886867381,0.0421391514795337,0.00114732595643203,0,0.0025513796939491,0.000724581569878756,4.5355587808418e-05,0,9.05470519048461e-05,0,0,0.000936117886867381,0.00449625388721541,0,1.50774983414752e-05,0.000694590696907795,0.00164533474190868,0.000105542488390326,0,0,0,0,0,0,0,0,0,0,0,0.000332320427432416,0,0,4.52324950244255e-05,0,0,0,0,0,0,0.000151144261766729,0,0,0.000105747643030314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_34",0.270525768945246,0,0.0167814342357508,0,0.00497022779359556,0,0.0635017171607015,3.72754156208842e-05,0.0167436526130299,0.0559510349441183,0,0.0069717846268548,0.000797847941483518,0.015872524820721,0,0,0.000445177582312428,0,0.00485082907697429,0.0024779669080668,0,0,0.00204214990836237,0,8.69759697820631e-05,0,0.000222801531670032,0,0.101093292498452,0.0021025736769533,0.00837718791372985,0.00281165753580537,0.00143025356395564,0.00186896274211468,0.00332500373394502,0.00229278008430645,0.000308501058369186,0.00228418427501488,0,0,0.000198802216644716,0.00172888236995035,0.0149967276624412,0,0.00221005892480075,0.000751551235543431,9.94011083223578e-05,0,0.000123825904375311,0,0,0.000850952343865789,0.000986352424726121,0,0,0.0013505107716434,0.00163892803297483,1.24251385402947e-05,0,0,0,0,0,0,4.97005541611789e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000136251042915605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_35",0.215546906425223,0,0.0194529492391075,0,0.126372823006129,0,0.0511948282547514,0.0486075584120751,0.016345011587982,0.0378602143755182,0,0.0215614757457046,0.00240582947075518,0.0210409247681581,0,0,0.000819455911199516,0,0.00864146701720848,0.00130995164400624,0,0,0.00154218573597094,2.58037879960778e-05,0,0,0.000282499102669362,0,0,0.0027381460623667,0.00708041408056018,0.00628631443559425,0.0015778706460682,0.00387421966016409,0.00265872085044723,0.00355916829973496,0.000192745246886212,0.000359462944895097,0.000103215151984311,0,8.95300949019006e-05,0.00335094790871635,0.045521361209757,0,0.00214846287343815,0.000372029197571262,8.95300949019006e-05,2.58037879960778e-05,0.000384819211128677,0,0,0.00111854896240753,0.00213343525106824,0,0,0.000681003370880449,0.00151414433916238,0.000205311499562377,0,0,0,0,0,0,0.000140690149131558,0,0,0,0,6.39500677870719e-05,0,0,0,5.16075759921556e-05,0,0,0,0,0,0,0,0,0.000192297725123714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_36",0.35254774858196,0,0.00160860212880554,0,0.153201418961396,0,0.00518382878287765,0.00279019459859652,0.0817170967323307,0.0426757798995627,0,0.0326073847795262,0.00334851939550404,0.00256301087804807,0,0,0.000758150735373637,0,0.0106652579347984,0.00278662667399931,0,0,0.00109690412290751,0,0.000365634707635837,0,0.000561892721504737,0,0,0.00412593913980485,0.00469996502104233,0.006365897714649,0.0014204328880918,0.0001308386759126,0.00697441722716324,0.00380288683660093,0.000254065040650407,0.000900646109038612,0,0,0.0087752329832601,0.00406813211302334,0.00832086554216321,0,0.00365230268978079,0.000392516027737799,0,0,0.0001308386759126,0,0,0.00160098981763074,0.000573549419257113,0,6.54193379562999e-05,0.000431054045592137,0.00330593699107212,6.54193379562999e-05,0,0,0,0,0,0,8.46883468834688e-05,0,0,0,0,0.000254065040650407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000215527022796069,0,0,0,0,0,0,0,0,0,0,0
"X_37",0.263184454697823,0,0.000426942787278117,0,0.0622454858854899,0,0.00708531124263386,0.299478360098461,0.071241599707681,0.0331648403707467,0,0.045808511130749,0.00206295888747419,0.000674880832990875,0,0,0.000637269880681562,0,0.0112014132361498,0.00317107110821441,0,0,0.000820446914141398,0,0,0,0.00013581062497707,0,0,0.00318499885628233,0.00849142901182055,0.00360006987881025,0.00246351737625997,5.15387003772422e-05,0.00645420931190547,0.00455427143461099,0.000131638333082594,0,0,0,0.00191110420585244,0.00341483686203269,0.00223638046476057,0,0.00770929848618072,0.00155174417559624,0,0,3.76109523093125e-05,0,0,0.000459676011500703,0.000733413570031593,0,0,0.000107955128841211,0.00347889243809336,0.000196399345335516,0,0,0,0,0,0,0,0,0,0,0,0.000140688353063797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_38",0.260593483457476,0,0.000920627712010175,0,0.0435433790766763,0,0.00989141258206093,0.287408839564695,0.0527657880194152,0.0211715921230581,0,0.0776611329414319,0.00112691420926524,0.000485991514037223,0,0,8.96177801675853e-05,0,0.0106285343967208,0.00133009429784077,0,0,0.00164651239086531,0,0,0,8.69253786620961e-05,0,0,0.00235574658325601,0.00620924234193805,0.0029000631511745,0.00117442480551699,0.000207457424887037,0.00291593047489839,0.00314893597215675,4.48088900837926e-05,0.000650161522713985,0,0,0.000152977090818285,0.00301093305807696,0.00458877410087556,0,0.00216065300385942,0.0445831738685951,0,0,0,0,0,0.000538148602166975,0.000529638781151516,0,1.12022225209482e-05,0.000139082466791848,0.00186786443977878,0,0,0,0,0,0,0,8.57637556925964e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.60111126047408e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_39",0.232381220739458,0,0.00184862053413179,0,0.0666107654832628,0,0.0574496107468139,0,0.0313557841751442,0.0127338865382366,0,0.0513485835543411,0.000404633507934858,0.00224472714858368,0,0,0.000169307869429771,0,0.0070238332025012,0.00158954259389735,0,0,0.000369066555352311,0,0,0,9.98793429612698e-05,0,0,0.00280673087507216,0.00648034264162934,0.00180793744545946,0.00313340896305555,0.000167602490733178,0.00356021239404612,0.00293206789845937,6.77231477719084e-05,0,0,0.000247140289358285,8.29485560182927e-05,0.00219235240908111,0.00269004374519087,0,0.00140172155885096,0.00151341555266543,1.69307869429771e-05,0,0,0,0.000116810129904247,0.000536669046085489,0.00285435847855381,0,0,3.38615738859542e-05,0.00078722009283696,0.000318274194523379,0,0,0,0,0,0,5.07923608289313e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_41",0.187560873542395,0,0.00162716479521205,0,0.145385724043018,0,0.0108177963263158,0,0.0462331297338874,0.0101689789530294,0,0.0368639282340884,0.000864096870158967,0.00182399623685409,0,0,0.0172818752090848,0,0.0170127913865177,0.00680310532626537,0,0,0.00403965656746949,0,0,0,0.000679071583369773,0,0,0.00304433873621583,0.00594829467781628,0.00452118898329323,0.00481317738966204,0.000100383413296495,0.00704651585550941,0.00434867757726087,0,0.00112782985596714,0,0,0.000104318798247444,0.00516619535981784,0,0,0.00292492392997398,0.00157987798170607,0.000169929278794791,0,3.47729327491481e-05,0,0.000185025286789195,0.00529212767824821,0.00319001017349553,0,0,6.56104805473472e-05,0.00866909973396111,0.000154187738990995,0,0,0,0,0,0,0,0,0,0,0,0.00108060523655575,0,0,0,0,0,0,0,0,0,0,0,0,0.000123350191192796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.16750955963982e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_42",0.111008384132644,0,0.011561219753573,0,0.146605160615057,0,0.0391038886957513,0,0.0226931086451472,0.00691023224224036,0,0.0281671642799202,0.000438432598811553,0.0112822805683574,0,0,0.000787629446062875,0,0.0174789753752704,0.00305462033596021,0,0,0.00241137929346354,0,0,0,0.00219390587983043,0,0,0.00509186015022591,0.00394554481214945,0.0024970905426835,0.00247179933358245,0.000159493413595934,0.0131544497345546,0.0117354308692492,0,0.0097845994585125,0,0,0.00159915579260868,0.00504441492641459,0.0038116911848091,0,0.00395503385691171,0.000617949833395613,0.000324254215304799,0,0,0,0.00092113449624869,0.00155453791682856,0.00434636980906648,0,0,0.000139469592607809,0.00544667296274469,0,0,0,0,0,0,0,8.95843287147635e-05,0,0,0,0,0.00138590403562489,0,0,0,0,0,0,0,0,0,0,0.000124713159732615,0,0.00050764452938366,0,0,0,0,0,0,0,0,0,0,0,0,0.00951902239755395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_44",0.0878967626197567,0,0.0153137300466073,0,0.0363655660787169,0,0.10456031662469,0,0.0162543878782243,0.138076224699155,0,0.0209358272111486,0.00392644186539068,0.000620113087280714,0,0,8.59904378633096e-05,0,0.00721258583798895,0.00290909529221956,0,0,0.0226575998377445,0,6.87923502906477e-05,0,5.1635176662356e-05,0,0.067190402155042,0.00351115109909584,0.00375311082949984,0.00881577206512857,0.00880593848754254,0.000413163241187588,0.00333921113731359,0.00344358616713629,0.000947204062716252,0.000344493632730051,5.16760906067262e-05,0.00122290534515566,0.000533672596029332,0.00256443800371203,0.00118789546084478,0,0.00086068174357613,0.0144275446847514,0,8.59904378633096e-05,0.000223861536055196,0,5.16760906067262e-05,0.00216978209631695,0.00229164161132291,0,1.71980875726619e-05,0.000533877165751183,0.00204890451597587,0.000671380038443738,0,0,0,0,0,0,0,0,0,0,0,1.71980875726619e-05,0,0,0.000189588102742983,0,0.0114328680941122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00222162184270115,0,0,0,0,0,0,0,0,0,0,0
"X_50",0.0432077023986798,0,0.0365605092304023,0,0.0138040059980631,0,0.0119267197199714,0,0.00585187087403819,0.019316431053266,0,0.00042701984626988,0.00128504510696199,0.00775007053773806,0,0,0.000322505604588994,0,0.00957461776975788,0.0019410026821696,0,0,0.00284281340698019,0,0.000135372952484094,0.0948652152752261,0.000171205875483661,0,0.0011148340739176,0.00402135768658038,0.00171206495323187,0.00308171815549642,0.00215002806633374,0.00580707817068992,0.00300207807399496,0.00428214896876058,0.00034141690852805,0.00119645454270471,0.000343406593406593,0.000236902666847164,0,0.00206044575883482,0.00153787145123276,0,0.00279405063146772,0.00073658320155545,0.000300606674134493,0,0.000729619304480547,0,0,0.000566375267708691,0.00148809833729287,0,0,0.000220975890225924,0.00060320303314753,0,0,0,0,0,0,0,0.000203059428726141,0,0,0,0,0,0.000338432381210234,0,0,0,0,0,0,0,0,4.57875457875458e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69216190605117e-05,0,0,0
"X_51",0.098002255135576,0,0.0390588756528924,0,0.0430654745863758,0,0.100511344821965,0,0.0768119664923972,0.0311449271564178,0,0.0346220422772815,0.00412785244075324,0.0137047285488923,0,0,0.0425893858307534,0,0.0164387796291471,0.00213578579739283,0,0,0.00167369892506083,4.40082735554284e-05,2.20041367777142e-05,0,0.00154028957443999,0,0.0298251404597398,0.00563628958498879,0.00273035900037597,0.00339094461369224,0.00285068948767612,0.00591157204970265,0.00845604966243017,0.00709133167222704,0.000385303148602424,0.000187265917602996,0,6.60124103331426e-05,0.00181649505912355,0.0051742027126568,0.0016296906515054,0,0.00422710181124538,0.000759834983808417,0.00183803768591641,2.20041367777142e-05,0.00318029002935698,0,0,0.000969105038189127,0.00108989703547413,0,0,0.000649814299919846,0.00260910549310611,0,0,0,0,0,0,0,0.000110020683888571,0,0,0,0,0.000528560792649992,0.00137641232356927,0,0,0,0,0,0,0,0,0,0,0,0.000132024820666285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_53",0.142670033949483,0,0.0397664112221682,0,0.0645826663979164,0,0.090258329611669,0,0.0130835931911328,0.00584637233242301,0,0.0197968168901641,0.00123875431614254,0.0226992539545153,0,0,0.00752784002508336,0,0.0099098369186464,0.0049683230378266,0,0,0.000890630496041862,1.87729969212285e-05,0.000177981184846173,0,0.00104391036914958,0,0,0.00419770798175133,0.0060994455049541,0.000921523603256094,0.00616887265848032,0.0070428380028693,0.0027598281579145,0.00239293134089259,7.627765064836e-05,0.000670821756651899,0,0,0.000294900727074877,0.00178007532912028,0.000669636093688453,0,0.00253099520596942,0.00118243532537885,0.000645395873102445,0,0.000864018949528962,0,0.000460761801628047,1.87729969212285e-05,0.00159425559468243,0,0,0.000132596641412046,0.00207807195393304,0.000266378945787537,0,0,0,0,0,0,9.38649846061425e-05,0,0,0,0,0.000554626786234189,0.00110925357246838,0,0,0,0,0,0,0,0,0.000492840571805725,2.54258835494533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_54",0.127614124262229,0,0.0189930124497672,0,0.133157064361542,0,0.0639786457648115,0,0.0293937012838834,0.0027872981476508,0,0.106538847522549,0.00113008550673735,0.0189869462902519,0,0,1.5840831326828e-05,0,0.0102435719637077,0.000834504682948378,0,0,0.00170069102855041,0,0,0.0362884900396207,0.000226151338966372,0,0,0.00247891381673675,0.00557122337705259,0.00102661671204208,0.00514925998558446,0.0014731888245068,0.00160093074615141,0.00207918452126978,0,0.0138010046868578,0,0,8.1226209805901e-05,0.00176101702965598,0.000327262486442623,0,0.00247689176356499,0.000406802237124022,3.57257689971777e-05,0,0,0,0.00123321870738536,3.16816626536561e-05,0.000674074316508337,0,0,5.35886534957665e-05,0.00166900936589676,7.14515379943553e-05,0,0,0,0,0,0,0,0,0,0,0,0.0082493306534283,0,0,0,0,0,0,0,0,0,4.75224939804841e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78628844985888e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_56",0.184431057529715,0,0.0100940069518927,0,0.127130377624465,0,0.0456799486938884,0,0.0187153041557284,0.000477287962540209,0,0.0579081257575246,0.000738881699123854,0.035476663257003,0.000725737904814023,0,0.00145255721389466,0,0.00783833891510884,0.00165587198881701,0,0,9.47694877905489e-05,0.00014139220601837,4.7003731061548e-05,0.0172006259348413,0.00327782470355521,0,0,0.00309176277272082,0.00598221168282392,0.000707307839374496,9.24834107881899e-05,0.00475311266683743,0.0016826592235232,0.00272193636508728,0,0.00689606941944485,0,0,0.000239317031997956,0.00266650243279093,6.96842542984677e-05,0,0.00233824743150331,0.000583202660294473,0.000240519387125537,0,0.00043898821002797,0,0,0.000168811435405634,0.000586189139080069,0,0,4.73847438952745e-05,0.00358649521351889,0,0,0,0,0,0,0,5.81831445763452e-05,0,0,0,0.000105449255218817,0.00358911207720434,0,0,0,0,0,3.58243175467507e-05,0,0,0,0.00011303300108445,0,0,0.000607359315973476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75014876264482e-05,0,0,0,0,0,0,0,0,0,0,0,0,3.46812790455712e-05,0,0,0
"X_57",0.122600045949961,0,0.00515655656975073,0,0.107567846401812,0,0.0233433458430315,0,0.0169579277019135,0.000848387849283563,0,0.0614342477366187,0.00088333014157979,0.0145859797015765,0,0,0.00144109083739994,0,0.0128708614164132,0.00244489144674497,0,0,0.000261139302190004,0.000361411403295724,0,0,0.000110461250959467,0,0,0.00505484500426124,0.0045580392745156,0.00107949950105624,0.00426867165238798,0.00479478530035906,0.00274624754920604,0.0050704885951378,0,0.00363958690759161,0,0.000582513838262629,0.00174208707376507,0.00318281804506907,0,0,0.00382556711721432,0.000823454773793112,8.53482424210436e-05,0,0.000456948795570514,0,0.00076303960686252,0,0.00767313193156786,0,0,0.000291166952607329,0.0026658139486639,0,0,0,0,0,0,0,0.000160687268036312,0,0,0,0,0.00467850974228084,0,0,0,0,0,0,0,0,0,0,0,0,0.000190714918453637,0,0,0,0,0,0,0,3.51222253441978e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_59",0.196715506990968,0,0.00687968760974491,0,0.0327616015118404,0,0.0801968240953717,0,0.0477683032554116,0.000587003979641393,0,0.0223163701104216,0.000419880664557805,0.0283934561741344,0,0,0.12054114834341,0,0.0116333169980569,0.00195824411406635,0,0,0.000150687300488407,0.00106240981853124,0,0,0.0134319177206511,0,0,0.00442131213479819,0.00414521084789935,0.000711584173573394,0.000822634522237484,0.0294902868153119,0.00294400019788525,0.00647969692119701,0,3.28720291903619e-05,0,0,0.00147814572939138,0.00341028273690132,0.0021795110189161,0,0.00353086117733115,0.000607584747934242,0.00143919956985001,0,0.00881018124099249,0,0,0.000101379256702864,0.00271804074725038,0,0,0.00329206267371132,0.0120722538461462,0,0,0,0,0,0,0,1.71268068781256e-05,0,0,0,0.000115052102166267,0.00109597264000455,0.00010068846441992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6436014595181e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_60",0.229843115811121,0,0.000887660706872436,0,0.337622366080939,0,0.0191478883796182,0,0.0230031418291929,0,0,0.0295016522748225,0.000206617132107076,0.00581220769769223,0,0,0.114831087656355,0,0.00894759085576423,0.00119345819060534,0,0,8.85501994744611e-05,0.00334521255703064,0,0,0.0090383814716104,0,0,0.00341390432501845,0.007913236629337,0.000636875980612185,0.00107204568419693,0.0149082723654832,0.00167241706868738,0.00595784766252329,0,0.00267264042228881,0,0,8.5204625698668e-05,0.00233851306704573,0,0,0.00313182257312809,0.000510931038780016,0.000556582209993151,0,0.00384729373613124,0,0.000295167331581537,1.64311534669734e-05,0.00163747775386949,0,0,0.00109516798521549,0.00148527994841108,2.61711593823606e-05,0,0,0,0,0,0,0.000153978097930363,0,0,0,0,0,0.000265353883011391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64311534669734e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_63",0.210728186591152,0,0.0055012365639051,0,0.0680602750469934,0,0.0915145588203753,0,0.10991376897528,0,0,0.0150516350773558,0.00017376074372497,0.0170655001377929,0,0,0.0247971547145217,0,0.0149627003501171,0.00183219516935379,0,0,0.00039862729366218,0.0045064017940077,0,0,0.000411537342111929,0,0,0.00448520189387611,0.00472527699738616,0.000632905133515036,0.00407625619700003,0.00971067041108751,0.00405532083640137,0.00898878150719925,0,0.00282712035296613,0,0,0.000551524515957106,0.00489315773629307,0,0,0.00515718445343418,0.00288994322572983,0.000174337187883925,0,0.00398633691326939,0,0,6.28301442764418e-05,0.0127262031732347,0,0,0.000581379130961001,0.00316999019356405,0,0,0,0,0,0,0,0.000136075785986159,0,0,0,0,0.000461490260006259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000114602998329524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_64",0.208384585935434,0,0.00881786324956657,0,0.0498513711056231,0,0.0155951787923074,0,0.0473198472544489,0,0,0.00700346778843261,0.000210960320931185,0.0200980233760259,0,0,0.200776372847967,0,0.0153695457251072,0.00275560414600511,0,0,0.000233575545500365,0.0118622878193715,0,0,0.00275629479629208,0,0,0.00577654898760575,0.00515109132462076,0.000745957085639454,0.0001130761228459,0.0156595735961328,0.00571509063827632,0.0106940647667261,0,0.0007604583601131,0,0.00369025165315005,5.2653748946925e-05,0.0030351007909308,0,0,0.0046758262835245,0.000225806920548315,0.00140076262271522,0,0.0183487133690043,0,0,2.261522456918e-05,0.00042192064186237,0,0,0.00177072016591763,0.00502316860215773,0,0,0,0,0,0,0,0.00015830657198426,0,0,0,0,0.0042545962919491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_65",0.352626285848116,0,0.00399591950168053,0,0.107267946449499,2.00525376486394e-05,0.065821832340717,0,0.0230296171473338,0,0,0.0113048135942375,0.000106557074126403,0.0100320848638759,0,0,0.0706194475511112,0,0.0107079028168694,0.00134814277120762,0,0,0.000266843638678076,0.0118187425386743,0,0,0.00278083200729796,0,0,0.00402519178236029,0.007428677350879,0.0014841004880269,0.000191317801360304,0.00893358042077624,0.00480190827570256,0.0122851091832272,0,9.48702090841253e-05,0,0,6.54163554675471e-05,0.00205781231496659,6.01576129459183e-05,0,0.00344946187962115,0.000493501676345132,0.00263967555216146,0,0.00165618713274896,0,0,0,0.000948256023609527,0,0,0.000689289528631038,0.00107040095908329,0,0,0,0,0,0,0,0.000878402306630744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"X_66",0.411684270711393,0,0.00163440895093387,0,0.067283013327168,0,0.00814190831576372,0,0.0495678149594995,1.8311999853504e-05,0,0.0123150039545928,3.40587854637104e-05,0.00328100749797651,0,0,0.0285388929100132,0,0.00994529032212778,0.00218058792053008,0,0,0.000154401825776596,0.0123474771451057,0,0,0.00794330812854343,0,0,0.00353540001871627,0.00912076170267304,0.00140478025921117,1.8311999853504e-05,0.0051963367421281,0.004878003552113,0.00876038549239391,0,8.64295707809247e-05,0,0,0.000171658676746431,0.00114224226324976,5.17705529095051e-05,0,0.00329989026618331,0.000781067826379349,0.00846525322185387,0,0.00344047235082386,0,0,6.90274038793401e-05,0.000146495998828032,0,0,0.00303466867097235,0.00278272349053185,1.70293927318552e-05,0,0,0,0,0,0,0.000245134134398427,0,0,0,0,0.000316644610214834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.87999456413603e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70293927318552e-05,0,0,0
"X_68",0.189933057889255,0,0.0087446483408314,0,0.0212116974474414,0,0.0677304331881395,3.39772084466845e-05,0.0477425710965589,0.0767398809925888,0,0.00459054662364376,0.0945230870766839,0.00665128042883492,0,0,0.021395897964696,0,0.00491775254683908,0.00171125526076732,0,0,0.0106750012992983,0.0486283029815016,0.030702512236839,0,0.0183687998161618,0,0,0.00171851391435851,0.00583204564645502,0.0127600837783846,0.000120738789231464,0.0206675054439689,0.00670884447823622,0.00588680576507921,0.014145211384273,5.09580201294829e-05,0.014220871914462,0.0220119849132537,3.44337964988376e-05,0.000756474496059244,0.000171696809360947,0,0.00191922780391681,0.00462956650644583,0.01128391386335,0.0139747129031765,0.0108237459744892,0.0117911598614938,0,0.00429489481595811,0.000205627262564369,1.69808116827984e-05,0.000754409746933706,0.00335448463596923,0.000341110678461129,0.0052926799622354,0.00742055058084199,0,0.00888982029915035,0,0.00905502028786063,0,6.84110049455221e-05,0.000358501322952818,0,0,0.00549295284882264,0,0,0,0.00380469659052215,0.00991482283593148,0,0,0,0.00534239289885713,0,0.000188615280719395,8.67304106226045e-05,0,0,0,0.000222670414571518,0,0,0,0,0,8.63049927326267e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
